,Date_reported, Country, New_cases, Cumulative_cases, New_deaths, Cumulative_deaths,population in millions,new deaths per million ,target
362,2020-02-04,United Arab Emirates,0.0,9.0,0.0,0.0,9.631,0.0,0.0
363,2020-02-05,United Arab Emirates,0.0,9.0,0.0,0.0,9.631,0.0,0.0
364,2020-02-06,United Arab Emirates,0.0,9.0,0.0,0.0,9.631,0.0,0.0
365,2020-02-07,United Arab Emirates,0.0,9.0,0.0,0.0,9.631,0.0,0.0
366,2020-02-08,United Arab Emirates,2.0,11.0,0.0,0.0,9.631,0.0,0.0
367,2020-02-09,United Arab Emirates,0.0,11.0,0.0,0.0,9.631,0.0,0.0
368,2020-02-10,United Arab Emirates,1.0,12.0,0.0,0.0,9.631,0.0,0.0
369,2020-02-11,United Arab Emirates,0.0,12.0,0.0,0.0,9.631,0.0,0.0
370,2020-02-12,United Arab Emirates,0.0,12.0,0.0,0.0,9.631,0.0,0.0
371,2020-02-13,United Arab Emirates,0.0,12.0,0.0,0.0,9.631,0.0,0.0
372,2020-02-14,United Arab Emirates,0.0,12.0,0.0,0.0,9.631,0.0,0.0
373,2020-02-15,United Arab Emirates,0.0,12.0,0.0,0.0,9.631,0.0,0.0
374,2020-02-16,United Arab Emirates,1.0,13.0,0.0,0.0,9.631,0.0,0.0
375,2020-02-17,United Arab Emirates,0.0,13.0,0.0,0.0,9.631,0.0,0.0
376,2020-02-18,United Arab Emirates,0.0,13.0,0.0,0.0,9.631,0.0,0.0
377,2020-02-19,United Arab Emirates,0.0,13.0,0.0,0.0,9.631,0.0,0.0
378,2020-02-20,United Arab Emirates,0.0,13.0,0.0,0.0,9.631,0.0,0.0
379,2020-02-21,United Arab Emirates,2.0,15.0,0.0,0.0,9.631,0.0,0.0
380,2020-02-22,United Arab Emirates,2.0,17.0,0.0,0.0,9.631,0.0,0.0
381,2020-02-23,United Arab Emirates,0.0,17.0,0.0,0.0,9.631,0.0,0.0
382,2020-02-24,United Arab Emirates,0.0,17.0,0.0,0.0,9.631,0.0,0.0
383,2020-02-25,United Arab Emirates,0.0,17.0,0.0,0.0,9.631,0.0,0.0
384,2020-02-26,United Arab Emirates,0.0,17.0,0.0,0.0,9.631,0.0,0.0
385,2020-02-27,United Arab Emirates,6.0,23.0,0.0,0.0,9.631,0.0,0.0
386,2020-02-28,United Arab Emirates,0.0,23.0,0.0,0.0,9.631,0.0,0.0
387,2020-02-29,United Arab Emirates,0.0,23.0,0.0,0.0,9.631,0.0,0.0
388,2020-03-01,United Arab Emirates,2.0,25.0,0.0,0.0,9.631,0.0,0.0
389,2020-03-02,United Arab Emirates,0.0,25.0,0.0,0.0,9.631,0.0,0.0
390,2020-03-03,United Arab Emirates,6.0,31.0,0.0,0.0,9.631,0.0,0.0
391,2020-03-04,United Arab Emirates,0.0,31.0,0.0,0.0,9.631,0.0,0.0
392,2020-03-05,United Arab Emirates,0.0,31.0,0.0,0.0,9.631,0.0,0.0
393,2020-03-06,United Arab Emirates,18.0,49.0,0.0,0.0,9.631,0.0,1.0
394,2020-03-07,United Arab Emirates,0.0,49.0,0.0,0.0,9.631,0.0,0.0
395,2020-03-08,United Arab Emirates,0.0,49.0,0.0,0.0,9.631,0.0,0.0
396,2020-03-09,United Arab Emirates,14.0,63.0,0.0,0.0,9.631,0.0,1.0
397,2020-03-10,United Arab Emirates,15.0,78.0,0.0,0.0,9.631,0.0,1.0
398,2020-03-11,United Arab Emirates,0.0,78.0,0.0,0.0,9.631,0.0,0.0
399,2020-03-12,United Arab Emirates,11.0,89.0,0.0,0.0,9.631,0.0,1.0
400,2020-03-13,United Arab Emirates,0.0,89.0,0.0,0.0,9.631,0.0,0.0
401,2020-03-14,United Arab Emirates,0.0,89.0,0.0,0.0,9.631,0.0,0.0
402,2020-03-15,United Arab Emirates,13.0,102.0,0.0,0.0,9.631,0.0,1.0
403,2020-03-16,United Arab Emirates,0.0,102.0,0.0,0.0,9.631,0.0,0.0
404,2020-03-17,United Arab Emirates,0.0,102.0,0.0,0.0,9.631,0.0,0.0
405,2020-03-18,United Arab Emirates,15.0,117.0,0.0,0.0,9.631,0.0,1.0
406,2020-03-19,United Arab Emirates,23.0,140.0,0.0,0.0,9.631,0.0,1.0
407,2020-03-20,United Arab Emirates,0.0,140.0,0.0,0.0,9.631,0.0,0.0
408,2020-03-21,United Arab Emirates,13.0,153.0,2.0,2.0,9.631,0.20766275568476794,1.0
409,2020-03-22,United Arab Emirates,0.0,153.0,0.0,2.0,9.631,0.0,0.0
410,2020-03-23,United Arab Emirates,45.0,198.0,0.0,2.0,9.631,0.0,1.0
411,2020-03-24,United Arab Emirates,50.0,248.0,0.0,2.0,9.631,0.0,1.0
412,2020-03-25,United Arab Emirates,85.0,333.0,0.0,2.0,9.631,0.0,1.0
413,2020-03-26,United Arab Emirates,0.0,333.0,0.0,2.0,9.631,0.0,0.0
414,2020-03-27,United Arab Emirates,0.0,333.0,0.0,2.0,9.631,0.0,0.0
415,2020-03-28,United Arab Emirates,135.0,468.0,0.0,2.0,9.631,0.0,1.0
416,2020-03-29,United Arab Emirates,0.0,468.0,0.0,2.0,9.631,0.0,0.0
417,2020-03-30,United Arab Emirates,143.0,611.0,3.0,5.0,9.631,0.3114941335271519,1.0
418,2020-03-31,United Arab Emirates,53.0,664.0,1.0,6.0,9.631,0.10383137784238397,1.0
419,2020-04-01,United Arab Emirates,0.0,664.0,0.0,6.0,9.631,0.0,0.0
420,2020-04-02,United Arab Emirates,150.0,814.0,2.0,8.0,9.631,0.20766275568476794,2.0
421,2020-04-03,United Arab Emirates,210.0,1024.0,0.0,8.0,9.631,0.0,2.0
422,2020-04-04,United Arab Emirates,481.0,1505.0,2.0,10.0,9.631,0.20766275568476794,2.0
423,2020-04-05,United Arab Emirates,0.0,1505.0,0.0,10.0,9.631,0.0,0.0
424,2020-04-06,United Arab Emirates,571.0,2076.0,1.0,11.0,9.631,0.10383137784238397,2.0
425,2020-04-07,United Arab Emirates,0.0,2076.0,0.0,11.0,9.631,0.0,0.0
426,2020-04-08,United Arab Emirates,583.0,2659.0,1.0,12.0,9.631,0.10383137784238397,2.0
427,2020-04-09,United Arab Emirates,0.0,2659.0,0.0,12.0,9.631,0.0,0.0
428,2020-04-10,United Arab Emirates,331.0,2990.0,2.0,14.0,9.631,0.20766275568476794,2.0
429,2020-04-11,United Arab Emirates,746.0,3736.0,6.0,20.0,9.631,0.6229882670543038,2.0
430,2020-04-12,United Arab Emirates,0.0,3736.0,0.0,20.0,9.631,0.0,0.0
431,2020-04-13,United Arab Emirates,387.0,4123.0,5.0,25.0,9.631,0.5191568892119198,2.0
432,2020-04-14,United Arab Emirates,398.0,4521.0,0.0,25.0,9.631,0.0,2.0
433,2020-04-15,United Arab Emirates,412.0,4933.0,3.0,28.0,9.631,0.3114941335271519,2.0
434,2020-04-16,United Arab Emirates,432.0,5365.0,5.0,33.0,9.631,0.5191568892119198,2.0
435,2020-04-17,United Arab Emirates,460.0,5825.0,2.0,35.0,9.631,0.20766275568476794,2.0
436,2020-04-18,United Arab Emirates,477.0,6302.0,2.0,37.0,9.631,0.20766275568476794,2.0
437,2020-04-19,United Arab Emirates,479.0,6781.0,4.0,41.0,9.631,0.4153255113695359,2.0
438,2020-04-20,United Arab Emirates,484.0,7265.0,2.0,43.0,9.631,0.20766275568476794,2.0
439,2020-04-21,United Arab Emirates,490.0,7755.0,3.0,46.0,9.631,0.3114941335271519,2.0
440,2020-04-22,United Arab Emirates,483.0,8238.0,6.0,52.0,9.631,0.6229882670543038,2.0
441,2020-04-23,United Arab Emirates,518.0,8756.0,4.0,56.0,9.631,0.4153255113695359,2.0
442,2020-04-24,United Arab Emirates,525.0,9281.0,8.0,64.0,9.631,0.8306510227390718,2.0
443,2020-04-25,United Arab Emirates,0.0,9281.0,0.0,64.0,9.631,0.0,0.0
444,2020-04-26,United Arab Emirates,1068.0,10349.0,12.0,76.0,9.631,1.2459765341086075,3.0
445,2020-04-27,United Arab Emirates,0.0,10349.0,0.0,76.0,9.631,0.0,0.0
446,2020-04-28,United Arab Emirates,1031.0,11380.0,13.0,89.0,9.631,1.3498079119509916,3.0
447,2020-04-29,United Arab Emirates,0.0,11380.0,0.0,89.0,9.631,0.0,0.0
448,2020-04-30,United Arab Emirates,1101.0,12481.0,16.0,105.0,9.631,1.6613020454781435,3.0
449,2020-05-01,United Arab Emirates,557.0,13038.0,6.0,111.0,9.631,0.6229882670543038,2.0
450,2020-05-02,United Arab Emirates,0.0,13038.0,0.0,111.0,9.631,0.0,0.0
451,2020-05-03,United Arab Emirates,1125.0,14163.0,15.0,126.0,9.631,1.5574706676357595,3.0
452,2020-05-04,United Arab Emirates,0.0,14163.0,0.0,126.0,9.631,0.0,0.0
453,2020-05-05,United Arab Emirates,1029.0,15192.0,20.0,146.0,9.631,2.0766275568476793,3.0
454,2020-05-06,United Arab Emirates,0.0,15192.0,0.0,146.0,9.631,0.0,0.0
455,2020-05-07,United Arab Emirates,1048.0,16240.0,19.0,165.0,9.631,1.9727961790052952,3.0
456,2020-05-08,United Arab Emirates,553.0,16793.0,9.0,174.0,9.631,0.9344824005814557,2.0
457,2020-05-09,United Arab Emirates,0.0,16793.0,0.0,174.0,9.631,0.0,0.0
458,2020-05-10,United Arab Emirates,1405.0,18198.0,24.0,198.0,9.631,2.491953068217215,3.0
459,2020-05-11,United Arab Emirates,0.0,18198.0,0.0,198.0,9.631,0.0,0.0
460,2020-05-12,United Arab Emirates,1463.0,19661.0,5.0,203.0,9.631,0.5191568892119198,3.0
461,2020-05-13,United Arab Emirates,0.0,19661.0,0.0,203.0,9.631,0.0,0.0
462,2020-05-14,United Arab Emirates,1423.0,21084.0,5.0,208.0,9.631,0.5191568892119198,3.0
463,2020-05-15,United Arab Emirates,747.0,21831.0,2.0,210.0,9.631,0.20766275568476794,2.0
464,2020-05-16,United Arab Emirates,0.0,21831.0,0.0,210.0,9.631,0.0,0.0
465,2020-05-17,United Arab Emirates,1527.0,23358.0,10.0,220.0,9.631,1.0383137784238397,3.0
466,2020-05-18,United Arab Emirates,0.0,23358.0,0.0,220.0,9.631,0.0,0.0
467,2020-05-19,United Arab Emirates,1705.0,25063.0,7.0,227.0,9.631,0.7268196448966877,3.0
468,2020-05-20,United Arab Emirates,0.0,25063.0,0.0,227.0,9.631,0.0,0.0
469,2020-05-21,United Arab Emirates,941.0,26004.0,6.0,233.0,9.631,0.6229882670543038,2.0
470,2020-05-22,United Arab Emirates,894.0,26898.0,4.0,237.0,9.631,0.4153255113695359,2.0
471,2020-05-23,United Arab Emirates,994.0,27892.0,4.0,241.0,9.631,0.4153255113695359,3.0
472,2020-05-24,United Arab Emirates,812.0,28704.0,3.0,244.0,9.631,0.3114941335271519,2.0
473,2020-05-25,United Arab Emirates,781.0,29485.0,1.0,245.0,9.631,0.10383137784238397,2.0
474,2020-05-26,United Arab Emirates,822.0,30307.0,3.0,248.0,9.631,0.3114941335271519,2.0
475,2020-05-27,United Arab Emirates,779.0,31086.0,5.0,253.0,9.631,0.5191568892119198,2.0
476,2020-05-28,United Arab Emirates,883.0,31969.0,2.0,255.0,9.631,0.20766275568476794,2.0
477,2020-05-29,United Arab Emirates,563.0,32532.0,3.0,258.0,9.631,0.3114941335271519,2.0
478,2020-05-30,United Arab Emirates,638.0,33170.0,2.0,260.0,9.631,0.20766275568476794,2.0
479,2020-05-31,United Arab Emirates,726.0,33896.0,2.0,262.0,9.631,0.20766275568476794,2.0
480,2020-06-01,United Arab Emirates,661.0,34557.0,2.0,264.0,9.631,0.20766275568476794,2.0
481,2020-06-02,United Arab Emirates,635.0,35192.0,2.0,266.0,9.631,0.20766275568476794,2.0
482,2020-06-03,United Arab Emirates,596.0,35788.0,3.0,269.0,9.631,0.3114941335271519,2.0
483,2020-06-04,United Arab Emirates,571.0,36359.0,1.0,270.0,9.631,0.10383137784238397,2.0
484,2020-06-05,United Arab Emirates,659.0,37018.0,3.0,273.0,9.631,0.3114941335271519,2.0
485,2020-06-06,United Arab Emirates,624.0,37642.0,1.0,274.0,9.631,0.10383137784238397,2.0
486,2020-06-07,United Arab Emirates,626.0,38268.0,1.0,275.0,9.631,0.10383137784238397,2.0
487,2020-06-08,United Arab Emirates,540.0,38808.0,1.0,276.0,9.631,0.10383137784238397,2.0
488,2020-06-09,United Arab Emirates,568.0,39376.0,5.0,281.0,9.631,0.5191568892119198,2.0
489,2020-06-10,United Arab Emirates,528.0,39904.0,2.0,283.0,9.631,0.20766275568476794,2.0
490,2020-06-11,United Arab Emirates,603.0,40507.0,1.0,284.0,9.631,0.10383137784238397,2.0
491,2020-06-12,United Arab Emirates,479.0,40986.0,2.0,286.0,9.631,0.20766275568476794,2.0
492,2020-06-13,United Arab Emirates,513.0,41499.0,1.0,287.0,9.631,0.10383137784238397,2.0
493,2020-06-14,United Arab Emirates,491.0,41990.0,1.0,288.0,9.631,0.10383137784238397,2.0
494,2020-06-15,United Arab Emirates,304.0,42294.0,1.0,289.0,9.631,0.10383137784238397,2.0
495,2020-06-16,United Arab Emirates,342.0,42636.0,2.0,291.0,9.631,0.20766275568476794,2.0
496,2020-06-17,United Arab Emirates,346.0,42982.0,2.0,293.0,9.631,0.20766275568476794,2.0
497,2020-06-18,United Arab Emirates,382.0,43364.0,2.0,295.0,9.631,0.20766275568476794,2.0
498,2020-06-19,United Arab Emirates,388.0,43752.0,3.0,298.0,9.631,0.3114941335271519,2.0
499,2020-06-20,United Arab Emirates,393.0,44145.0,2.0,300.0,9.631,0.20766275568476794,2.0
500,2020-06-21,United Arab Emirates,388.0,44533.0,1.0,301.0,9.631,0.10383137784238397,2.0
501,2020-06-22,United Arab Emirates,392.0,44925.0,1.0,302.0,9.631,0.10383137784238397,2.0
502,2020-06-23,United Arab Emirates,378.0,45303.0,1.0,303.0,9.631,0.10383137784238397,2.0
503,2020-06-24,United Arab Emirates,380.0,45683.0,2.0,305.0,9.631,0.20766275568476794,2.0
504,2020-06-25,United Arab Emirates,450.0,46133.0,2.0,307.0,9.631,0.20766275568476794,2.0
505,2020-06-26,United Arab Emirates,430.0,46563.0,1.0,308.0,9.631,0.10383137784238397,2.0
506,2020-06-27,United Arab Emirates,410.0,46973.0,2.0,310.0,9.631,0.20766275568476794,2.0
507,2020-06-28,United Arab Emirates,387.0,47360.0,1.0,311.0,9.631,0.10383137784238397,2.0
508,2020-06-29,United Arab Emirates,437.0,47797.0,2.0,313.0,9.631,0.20766275568476794,2.0
509,2020-06-30,United Arab Emirates,449.0,48246.0,1.0,314.0,9.631,0.10383137784238397,2.0
510,2020-07-01,United Arab Emirates,421.0,48667.0,1.0,315.0,9.631,0.10383137784238397,2.0
511,2020-07-02,United Arab Emirates,402.0,49069.0,1.0,316.0,9.631,0.10383137784238397,2.0
512,2020-07-03,United Arab Emirates,400.0,49469.0,1.0,317.0,9.631,0.10383137784238397,2.0
513,2020-07-04,United Arab Emirates,672.0,50141.0,1.0,318.0,9.631,0.10383137784238397,2.0
514,2020-07-05,United Arab Emirates,716.0,50857.0,3.0,321.0,9.631,0.3114941335271519,2.0
515,2020-07-06,United Arab Emirates,683.0,51540.0,2.0,323.0,9.631,0.20766275568476794,2.0
516,2020-07-07,United Arab Emirates,528.0,52068.0,1.0,324.0,9.631,0.10383137784238397,2.0
517,2020-07-08,United Arab Emirates,532.0,52600.0,2.0,326.0,9.631,0.20766275568476794,2.0
518,2020-07-09,United Arab Emirates,445.0,53045.0,1.0,327.0,9.631,0.10383137784238397,2.0
519,2020-07-10,United Arab Emirates,532.0,53577.0,1.0,328.0,9.631,0.10383137784238397,2.0
520,2020-07-11,United Arab Emirates,473.0,54050.0,1.0,329.0,9.631,0.10383137784238397,2.0
521,2020-07-12,United Arab Emirates,403.0,54453.0,2.0,331.0,9.631,0.20766275568476794,2.0
522,2020-07-13,United Arab Emirates,401.0,54854.0,2.0,333.0,9.631,0.20766275568476794,2.0
523,2020-07-14,United Arab Emirates,344.0,55198.0,1.0,334.0,9.631,0.10383137784238397,2.0
524,2020-07-15,United Arab Emirates,375.0,55573.0,1.0,335.0,9.631,0.10383137784238397,2.0
525,2020-07-16,United Arab Emirates,275.0,55848.0,0.0,335.0,9.631,0.0,2.0
526,2020-07-17,United Arab Emirates,281.0,56129.0,0.0,335.0,9.631,0.0,2.0
527,2020-07-18,United Arab Emirates,293.0,56422.0,2.0,337.0,9.631,0.20766275568476794,2.0
528,2020-07-19,United Arab Emirates,289.0,56711.0,1.0,338.0,9.631,0.10383137784238397,2.0
529,2020-07-20,United Arab Emirates,211.0,56922.0,1.0,339.0,9.631,0.10383137784238397,2.0
530,2020-07-21,United Arab Emirates,271.0,57193.0,1.0,340.0,9.631,0.10383137784238397,2.0
531,2020-07-22,United Arab Emirates,305.0,57498.0,1.0,341.0,9.631,0.10383137784238397,2.0
532,2020-07-23,United Arab Emirates,236.0,57734.0,1.0,342.0,9.631,0.10383137784238397,2.0
533,2020-07-24,United Arab Emirates,254.0,57988.0,0.0,342.0,9.631,0.0,2.0
534,2020-07-25,United Arab Emirates,261.0,58249.0,1.0,343.0,9.631,0.10383137784238397,2.0
535,2020-07-26,United Arab Emirates,313.0,58562.0,0.0,343.0,9.631,0.0,2.0
536,2020-07-27,United Arab Emirates,351.0,58913.0,1.0,344.0,9.631,0.10383137784238397,2.0
537,2020-07-28,United Arab Emirates,264.0,59177.0,1.0,345.0,9.631,0.10383137784238397,2.0
538,2020-07-29,United Arab Emirates,369.0,59546.0,2.0,347.0,9.631,0.20766275568476794,2.0
539,2020-07-30,United Arab Emirates,375.0,59921.0,0.0,347.0,9.631,0.0,2.0
540,2020-07-31,United Arab Emirates,302.0,60223.0,2.0,349.0,9.631,0.20766275568476794,2.0
541,2020-08-01,United Arab Emirates,283.0,60506.0,2.0,351.0,9.631,0.20766275568476794,2.0
542,2020-08-02,United Arab Emirates,254.0,60760.0,0.0,351.0,9.631,0.0,2.0
543,2020-08-03,United Arab Emirates,239.0,60999.0,0.0,351.0,9.631,0.0,2.0
544,2020-08-04,United Arab Emirates,164.0,61163.0,0.0,351.0,9.631,0.0,2.0
545,2020-08-05,United Arab Emirates,189.0,61352.0,0.0,351.0,9.631,0.0,2.0
546,2020-08-06,United Arab Emirates,254.0,61606.0,2.0,353.0,9.631,0.20766275568476794,2.0
547,2020-08-07,United Arab Emirates,239.0,61845.0,1.0,354.0,9.631,0.10383137784238397,2.0
548,2020-08-08,United Arab Emirates,216.0,62061.0,2.0,356.0,9.631,0.20766275568476794,2.0
549,2020-08-09,United Arab Emirates,239.0,62300.0,0.0,356.0,9.631,0.0,2.0
550,2020-08-10,United Arab Emirates,225.0,62525.0,1.0,357.0,9.631,0.10383137784238397,2.0
551,2020-08-11,United Arab Emirates,179.0,62704.0,0.0,357.0,9.631,0.0,2.0
552,2020-08-12,United Arab Emirates,262.0,62966.0,0.0,357.0,9.631,0.0,2.0
553,2020-08-13,United Arab Emirates,246.0,63212.0,1.0,358.0,9.631,0.10383137784238397,2.0
554,2020-08-14,United Arab Emirates,277.0,63489.0,0.0,358.0,9.631,0.0,2.0
555,2020-08-15,United Arab Emirates,330.0,63819.0,1.0,359.0,9.631,0.10383137784238397,2.0
556,2020-08-16,United Arab Emirates,283.0,64102.0,2.0,361.0,9.631,0.20766275568476794,2.0
557,2020-08-17,United Arab Emirates,210.0,64312.0,3.0,364.0,9.631,0.3114941335271519,2.0
558,2020-08-18,United Arab Emirates,229.0,64541.0,0.0,364.0,9.631,0.0,2.0
559,2020-08-19,United Arab Emirates,365.0,64906.0,2.0,366.0,9.631,0.20766275568476794,2.0
560,2020-01-20,United States of America,5.0,5.0,0.0,0.0,328.2,0.0,0.0
561,2020-01-21,United States of America,0.0,5.0,0.0,0.0,328.2,0.0,0.0
562,2020-01-22,United States of America,0.0,5.0,0.0,0.0,328.2,0.0,0.0
563,2020-01-23,United States of America,0.0,5.0,0.0,0.0,328.2,0.0,0.0
564,2020-01-24,United States of America,1.0,6.0,0.0,0.0,328.2,0.0,0.0
565,2020-01-25,United States of America,0.0,6.0,0.0,0.0,328.2,0.0,0.0
566,2020-01-26,United States of America,3.0,9.0,0.0,0.0,328.2,0.0,0.0
567,2020-01-27,United States of America,0.0,9.0,0.0,0.0,328.2,0.0,0.0
568,2020-01-28,United States of America,0.0,9.0,0.0,0.0,328.2,0.0,0.0
569,2020-01-29,United States of America,0.0,9.0,0.0,0.0,328.2,0.0,0.0
570,2020-01-30,United States of America,1.0,10.0,0.0,0.0,328.2,0.0,0.0
571,2020-01-31,United States of America,1.0,11.0,0.0,0.0,328.2,0.0,0.0
572,2020-02-01,United States of America,1.0,12.0,0.0,0.0,328.2,0.0,0.0
573,2020-02-02,United States of America,0.0,12.0,0.0,0.0,328.2,0.0,0.0
574,2020-02-03,United States of America,3.0,15.0,0.0,0.0,328.2,0.0,0.0
575,2020-02-04,United States of America,0.0,15.0,0.0,0.0,328.2,0.0,0.0
576,2020-02-05,United States of America,0.0,15.0,0.0,0.0,328.2,0.0,0.0
577,2020-02-06,United States of America,1.0,16.0,0.0,0.0,328.2,0.0,0.0
578,2020-02-07,United States of America,0.0,16.0,0.0,0.0,328.2,0.0,0.0
579,2020-02-08,United States of America,0.0,16.0,0.0,0.0,328.2,0.0,0.0
580,2020-02-09,United States of America,0.0,16.0,0.0,0.0,328.2,0.0,0.0
581,2020-02-10,United States of America,0.0,16.0,0.0,0.0,328.2,0.0,0.0
582,2020-02-11,United States of America,1.0,17.0,0.0,0.0,328.2,0.0,0.0
583,2020-02-12,United States of America,0.0,17.0,0.0,0.0,328.2,0.0,0.0
584,2020-02-13,United States of America,2.0,19.0,0.0,0.0,328.2,0.0,0.0
585,2020-02-14,United States of America,0.0,19.0,0.0,0.0,328.2,0.0,0.0
586,2020-02-15,United States of America,0.0,19.0,0.0,0.0,328.2,0.0,0.0
587,2020-02-16,United States of America,0.0,19.0,0.0,0.0,328.2,0.0,0.0
588,2020-02-17,United States of America,0.0,19.0,0.0,0.0,328.2,0.0,0.0
589,2020-02-18,United States of America,0.0,19.0,0.0,0.0,328.2,0.0,0.0
590,2020-02-19,United States of America,0.0,19.0,0.0,0.0,328.2,0.0,0.0
591,2020-02-20,United States of America,0.0,19.0,0.0,0.0,328.2,0.0,0.0
592,2020-02-21,United States of America,19.0,38.0,0.0,0.0,328.2,0.0,0.0
593,2020-02-22,United States of America,1.0,39.0,0.0,0.0,328.2,0.0,0.0
594,2020-02-23,United States of America,0.0,39.0,0.0,0.0,328.2,0.0,0.0
595,2020-02-24,United States of America,18.0,57.0,0.0,0.0,328.2,0.0,0.0
596,2020-02-25,United States of America,0.0,57.0,0.0,0.0,328.2,0.0,0.0
597,2020-02-26,United States of America,6.0,63.0,0.0,0.0,328.2,0.0,0.0
598,2020-02-27,United States of America,0.0,63.0,0.0,0.0,328.2,0.0,0.0
599,2020-02-28,United States of America,3.0,66.0,0.0,0.0,328.2,0.0,0.0
600,2020-02-29,United States of America,0.0,66.0,0.0,0.0,328.2,0.0,0.0
601,2020-03-01,United States of America,0.0,66.0,0.0,0.0,328.2,0.0,0.0
602,2020-03-02,United States of America,2.0,68.0,0.0,0.0,328.2,0.0,0.0
603,2020-03-03,United States of America,44.0,112.0,2.0,2.0,328.2,0.006093845216331505,0.0
604,2020-03-04,United States of America,21.0,133.0,3.0,5.0,328.2,0.009140767824497258,0.0
605,2020-03-05,United States of America,19.0,152.0,5.0,10.0,328.2,0.015234613040828763,0.0
606,2020-03-06,United States of America,65.0,217.0,1.0,11.0,328.2,0.0030469226081657527,0.0
607,2020-03-07,United States of America,0.0,217.0,0.0,11.0,328.2,0.0,0.0
608,2020-03-08,United States of America,0.0,217.0,0.0,11.0,328.2,0.0,0.0
609,2020-03-09,United States of America,259.0,476.0,8.0,19.0,328.2,0.02437538086532602,0.0
610,2020-03-10,United States of America,224.0,700.0,6.0,25.0,328.2,0.018281535648994516,0.0
611,2020-03-11,United States of America,0.0,700.0,0.0,25.0,328.2,0.0,0.0
612,2020-03-12,United States of America,291.0,991.0,4.0,29.0,328.2,0.01218769043266301,0.0
613,2020-03-13,United States of America,277.0,1268.0,7.0,36.0,328.2,0.02132845825716027,0.0
614,2020-03-14,United States of America,414.0,1682.0,5.0,41.0,328.2,0.015234613040828763,1.0
615,2020-03-15,United States of America,36.0,1718.0,0.0,41.0,328.2,0.0,0.0
616,2020-03-16,United States of America,0.0,1718.0,0.0,41.0,328.2,0.0,0.0
617,2020-03-17,United States of America,1822.0,3540.0,17.0,58.0,328.2,0.0517976843388178,1.0
618,2020-03-18,United States of America,3551.0,7091.0,42.0,100.0,328.2,0.12797074954296161,1.0
619,2020-03-19,United States of America,3351.0,10442.0,50.0,150.0,328.2,0.15234613040828762,1.0
620,2020-03-20,United States of America,4777.0,15219.0,51.0,201.0,328.2,0.1553930530164534,1.0
621,2020-03-21,United States of America,0.0,15219.0,0.0,201.0,328.2,0.0,0.0
622,2020-03-22,United States of America,0.0,15219.0,0.0,201.0,328.2,0.0,0.0
623,2020-03-23,United States of America,16354.0,31573.0,201.0,402.0,328.2,0.6124314442413163,2.0
624,2020-03-24,United States of America,20341.0,51914.0,271.0,673.0,328.2,0.825716026812919,2.0
625,2020-03-25,United States of America,0.0,51914.0,0.0,673.0,328.2,0.0,0.0
626,2020-03-26,United States of America,16420.0,68334.0,318.0,991.0,328.2,0.9689213893967094,2.0
627,2020-03-27,United States of America,0.0,68334.0,0.0,991.0,328.2,0.0,0.0
628,2020-03-28,United States of America,16894.0,85228.0,252.0,1243.0,328.2,0.7678244972577697,2.0
629,2020-03-29,United States of America,18093.0,103321.0,425.0,1668.0,328.2,1.2949421084704449,2.0
630,2020-03-30,United States of America,19332.0,122653.0,444.0,2112.0,328.2,1.352833638025594,2.0
631,2020-03-31,United States of America,17987.0,140640.0,286.0,2398.0,328.2,0.8714198659354053,2.0
632,2020-04-01,United States of America,22559.0,163199.0,452.0,2850.0,328.2,1.3772090188909203,2.0
633,2020-04-02,United States of America,24103.0,187302.0,996.0,3846.0,328.2,3.03473491773309,2.0
634,2020-04-03,United States of America,26298.0,213600.0,947.0,4793.0,328.2,2.8854357099329677,2.0
635,2020-04-04,United States of America,28103.0,241703.0,1061.0,5854.0,328.2,3.232784887263864,2.0
636,2020-04-05,United States of America,32105.0,273808.0,1166.0,7020.0,328.2,3.5527117611212677,2.0
637,2020-04-06,United States of America,33510.0,307318.0,1338.0,8358.0,328.2,4.076782449725777,3.0
638,2020-04-07,United States of America,26493.0,333811.0,1201.0,9559.0,328.2,3.659354052407069,2.0
639,2020-04-08,United States of America,29510.0,363321.0,1286.0,10845.0,328.2,3.918342474101158,2.0
640,2020-04-09,United States of America,31709.0,395030.0,1895.0,12740.0,328.2,5.773918342474102,2.0
641,2020-04-10,United States of America,30859.0,425889.0,1925.0,14665.0,328.2,5.865326020719074,2.0
642,2020-04-11,United States of America,35386.0,461275.0,1931.0,16596.0,328.2,5.8836075563680685,3.0
643,2020-04-12,United States of America,31606.0,492881.0,1920.0,18516.0,328.2,5.850091407678245,2.0
644,2020-04-13,United States of America,31633.0,524514.0,1928.0,20444.0,328.2,5.874466788543571,2.0
645,2020-04-14,United States of America,29308.0,553822.0,1528.0,21972.0,328.2,4.65569774527727,2.0
646,2020-04-15,United States of America,24446.0,578268.0,1504.0,23476.0,328.2,4.582571602681292,2.0
647,2020-04-16,United States of America,25802.0,604070.0,2395.0,25871.0,328.2,7.297379646556978,2.0
648,2020-04-17,United States of America,28711.0,632781.0,6409.0,32280.0,328.2,19.52772699573431,2.0
649,2020-04-18,United States of America,32549.0,665330.0,2018.0,34298.0,328.2,6.148689823278489,2.0
650,2020-04-19,United States of America,30023.0,695353.0,2438.0,36736.0,328.2,7.428397318708105,2.0
