,Date_reported, Country, New_cases, Cumulative_cases, New_deaths, Cumulative_deaths,population in millions,new deaths per million ,international_travels,Testing policy (OxBSG),work place - closure,worplace visitors,cancel public events,school closure,staying_home_instructions,transpotation_closure,public gathering,campaigns,contact_tracing,covid_relief,income_support,internal_movment,Retail & Recreation (%),Grocery & Pharmacy Stores (%),Residential (%),Transit Stations (%),Parks (%),Workplaces (%),target
468,2020-05-20,United Arab Emirates,0.0,25063.0,0.0,227.0,9.631,0.0,3.0,3.0,0.0,2.143,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-2.286,1.429,1.0,-0.857,4.429,2.143,0.0
469,2020-05-21,United Arab Emirates,941.0,26004.0,6.0,233.0,9.631,0.6229882670543038,3.0,3.0,0.0,2.286,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-2.286,1.571,1.0,-1.0,3.429,2.286,2.0
470,2020-05-22,United Arab Emirates,894.0,26898.0,4.0,237.0,9.631,0.4153255113695359,3.0,3.0,0.0,2.571,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.857,2.143,1.0,-1.286,2.429,2.571,2.0
471,2020-05-23,United Arab Emirates,994.0,27892.0,4.0,241.0,9.631,0.4153255113695359,3.0,3.0,0.0,2.857,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.286,2.571,1.0,-1.429,1.429,2.857,3.0
472,2020-05-24,United Arab Emirates,812.0,28704.0,3.0,244.0,9.631,0.3114941335271519,3.0,3.0,0.0,3.143,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.714,3.286,0.857,-1.286,0.714,3.143,2.0
473,2020-05-25,United Arab Emirates,781.0,29485.0,1.0,245.0,9.631,0.10383137784238397,3.0,3.0,1.0,3.143,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.143,4.286,0.857,-1.286,0.571,3.143,2.0
474,2020-05-26,United Arab Emirates,822.0,30307.0,3.0,248.0,9.631,0.3114941335271519,3.0,3.0,1.0,3.286,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.286,5.286,0.857,-1.429,0.0,3.286,2.0
475,2020-05-27,United Arab Emirates,779.0,31086.0,5.0,253.0,9.631,0.5191568892119198,3.0,3.0,1.0,3.429,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.714,5.857,0.857,-1.857,-0.429,3.429,2.0
476,2020-05-28,United Arab Emirates,883.0,31969.0,2.0,255.0,9.631,0.20766275568476794,3.0,3.0,1.0,3.429,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.857,6.714,1.0,-2.286,-0.286,3.429,2.0
477,2020-05-29,United Arab Emirates,563.0,32532.0,3.0,258.0,9.631,0.3114941335271519,3.0,3.0,1.0,3.429,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.286,6.857,1.143,-2.857,-0.429,3.429,2.0
478,2020-05-30,United Arab Emirates,638.0,33170.0,2.0,260.0,9.631,0.20766275568476794,3.0,3.0,1.0,3.286,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.857,6.857,1.429,-4.0,-1.429,3.286,2.0
479,2020-05-31,United Arab Emirates,726.0,33896.0,2.0,262.0,9.631,0.20766275568476794,3.0,3.0,1.0,3.143,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.571,6.714,1.714,-5.0,-1.143,3.143,2.0
480,2020-06-01,United Arab Emirates,661.0,34557.0,2.0,264.0,9.631,0.20766275568476794,3.0,3.0,1.0,2.429,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.857,6.429,2.0,-6.143,-0.571,2.429,2.0
481,2020-06-02,United Arab Emirates,635.0,35192.0,2.0,266.0,9.631,0.20766275568476794,3.0,3.0,1.0,1.714,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-2.286,6.0,2.429,-7.286,-0.143,1.714,2.0
482,2020-06-03,United Arab Emirates,596.0,35788.0,3.0,269.0,9.631,0.3114941335271519,3.0,3.0,1.0,0.857,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-2.857,6.0,2.857,-8.143,0.286,0.857,2.0
483,2020-06-04,United Arab Emirates,571.0,36359.0,1.0,270.0,9.631,0.10383137784238397,3.0,3.0,1.0,0.143,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-3.286,5.714,3.143,-9.143,0.571,0.143,2.0
484,2020-06-05,United Arab Emirates,659.0,37018.0,3.0,273.0,9.631,0.3114941335271519,3.0,3.0,1.0,-0.714,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-4.0,5.714,3.571,-10.571,0.0,-0.714,2.0
485,2020-06-06,United Arab Emirates,624.0,37642.0,1.0,274.0,9.631,0.10383137784238397,3.0,3.0,1.0,-1.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-5.286,5.429,3.857,-12.143,-1.0,-1.0,2.0
486,2020-06-07,United Arab Emirates,626.0,38268.0,1.0,275.0,9.631,0.10383137784238397,3.0,3.0,1.0,-1.286,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-6.571,5.143,4.143,-13.429,-2.857,-1.286,2.0
487,2020-06-08,United Arab Emirates,540.0,38808.0,1.0,276.0,9.631,0.10383137784238397,3.0,3.0,1.0,-1.714,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-7.571,5.571,4.429,-14.286,-5.286,-1.714,2.0
488,2020-06-09,United Arab Emirates,568.0,39376.0,5.0,281.0,9.631,0.5191568892119198,3.0,3.0,1.0,-2.429,2.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-8.714,6.143,4.714,-15.286,-7.857,-2.429,2.0
489,2020-06-10,United Arab Emirates,528.0,39904.0,2.0,283.0,9.631,0.20766275568476794,3.0,3.0,1.0,-3.429,2.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-10.429,6.0,5.143,-16.857,-10.857,-3.429,2.0
490,2020-06-11,United Arab Emirates,603.0,40507.0,1.0,284.0,9.631,0.10383137784238397,3.0,3.0,1.0,-4.714,2.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-12.571,5.571,5.857,-18.714,-13.571,-4.714,2.0
491,2020-06-12,United Arab Emirates,479.0,40986.0,2.0,286.0,9.631,0.20766275568476794,3.0,3.0,1.0,-6.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-14.857,4.571,6.714,-21.0,-16.429,-6.0,2.0
492,2020-06-13,United Arab Emirates,513.0,41499.0,1.0,287.0,9.631,0.10383137784238397,3.0,3.0,1.0,-7.429,2.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-17.857,2.571,7.571,-24.429,-20.714,-7.429,2.0
493,2020-06-14,United Arab Emirates,491.0,41990.0,1.0,288.0,9.631,0.10383137784238397,3.0,3.0,1.0,-8.857,2.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-20.714,0.286,8.429,-28.0,-24.286,-8.857,2.0
494,2020-06-15,United Arab Emirates,304.0,42294.0,1.0,289.0,9.631,0.10383137784238397,3.0,3.0,1.0,-10.714,2.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,-24.143,-3.143,9.571,-32.286,-27.857,-10.714,2.0
495,2020-06-16,United Arab Emirates,342.0,42636.0,2.0,291.0,9.631,0.20766275568476794,3.0,3.0,1.0,-12.714,2.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,-26.429,-2.286,10.714,-36.429,-31.286,-12.714,2.0
496,2020-06-17,United Arab Emirates,346.0,42982.0,2.0,293.0,9.631,0.20766275568476794,3.0,3.0,1.0,-15.429,2.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,-29.714,-3.857,12.143,-40.857,-34.857,-15.429,2.0
497,2020-06-18,United Arab Emirates,382.0,43364.0,2.0,295.0,9.631,0.20766275568476794,4.0,3.0,2.0,-18.857,2.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,-34.143,-6.714,13.857,-45.857,-38.857,-18.857,2.0
498,2020-06-19,United Arab Emirates,388.0,43752.0,3.0,298.0,9.631,0.3114941335271519,4.0,3.0,2.0,-22.857,2.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,-38.571,-8.429,15.857,-51.0,-42.857,-22.857,2.0
499,2020-06-20,United Arab Emirates,393.0,44145.0,2.0,300.0,9.631,0.20766275568476794,4.0,3.0,2.0,-28.571,2.0,3.0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,2.0,-44.714,-15.429,17.857,-56.714,-47.857,-28.571,2.0
500,2020-06-21,United Arab Emirates,388.0,44533.0,1.0,301.0,9.631,0.10383137784238397,4.0,3.0,2.0,-35.429,2.0,3.0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,2.0,-50.429,-20.429,20.429,-62.143,-52.286,-35.429,2.0
501,2020-06-22,United Arab Emirates,392.0,44925.0,1.0,302.0,9.631,0.10383137784238397,4.0,3.0,2.0,-39.429,2.0,3.0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,2.0,-54.0,-22.286,22.286,-65.571,-54.714,-39.429,2.0
502,2020-06-23,United Arab Emirates,378.0,45303.0,1.0,303.0,9.631,0.10383137784238397,4.0,3.0,2.0,-43.143,2.0,3.0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,2.0,-58.286,-28.143,23.857,-68.857,-56.857,-43.143,2.0
503,2020-06-24,United Arab Emirates,380.0,45683.0,2.0,305.0,9.631,0.20766275568476794,4.0,3.0,2.0,-45.714,2.0,3.0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,2.0,-60.714,-31.0,25.0,-71.143,-58.286,-45.714,2.0
504,2020-06-25,United Arab Emirates,450.0,46133.0,2.0,307.0,9.631,0.20766275568476794,4.0,3.0,2.0,-47.286,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,-61.571,-31.857,25.571,-72.571,-59.143,-47.286,2.0
505,2020-06-26,United Arab Emirates,430.0,46563.0,1.0,308.0,9.631,0.10383137784238397,4.0,3.0,2.0,-48.286,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,-62.0,-33.571,26.0,-73.143,-59.429,-48.286,2.0
506,2020-06-27,United Arab Emirates,410.0,46973.0,2.0,310.0,9.631,0.20766275568476794,4.0,3.0,2.0,-47.143,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,-60.429,-30.571,25.571,-72.429,-58.714,-47.143,2.0
507,2020-06-28,United Arab Emirates,387.0,47360.0,1.0,311.0,9.631,0.10383137784238397,4.0,3.0,2.0,-44.429,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,2.0,-58.429,-27.714,24.571,-71.286,-57.286,-44.429,2.0
508,2020-06-29,United Arab Emirates,437.0,47797.0,2.0,313.0,9.631,0.20766275568476794,4.0,3.0,2.0,-46.143,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,2.0,-59.286,-28.286,25.286,-72.714,-58.0,-46.143,2.0
509,2020-06-30,United Arab Emirates,449.0,48246.0,1.0,314.0,9.631,0.10383137784238397,4.0,3.0,2.0,-47.571,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,2.0,-60.143,-29.0,26.0,-74.0,-58.714,-47.571,2.0
510,2020-07-01,United Arab Emirates,421.0,48667.0,1.0,315.0,9.631,0.10383137784238397,4.0,3.0,2.0,-48.857,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,2.0,-61.143,-29.571,26.714,-75.286,-61.571,-48.857,2.0
511,2020-07-02,United Arab Emirates,402.0,49069.0,1.0,316.0,9.631,0.10383137784238397,4.0,3.0,2.0,-50.143,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,2.0,-62.143,-30.429,27.429,-76.429,-64.571,-50.143,2.0
512,2020-07-03,United Arab Emirates,400.0,49469.0,1.0,317.0,9.631,0.10383137784238397,4.0,3.0,2.0,-51.286,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,2.0,-63.0,-31.286,28.143,-77.571,-67.429,-51.286,2.0
513,2020-07-04,United Arab Emirates,672.0,50141.0,1.0,318.0,9.631,0.10383137784238397,4.0,3.0,2.0,-52.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,2.0,-63.714,-32.286,28.286,-78.286,-69.0,-52.0,2.0
514,2020-07-05,United Arab Emirates,716.0,50857.0,3.0,321.0,9.631,0.3114941335271519,4.0,3.0,2.0,-53.143,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,2.0,-64.571,-33.0,28.714,-79.286,-71.714,-53.143,2.0
515,2020-07-06,United Arab Emirates,683.0,51540.0,2.0,323.0,9.631,0.20766275568476794,4.0,3.0,2.0,-52.857,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,2.0,-64.429,-32.714,28.571,-79.286,-74.0,-52.857,2.0
516,2020-07-07,United Arab Emirates,528.0,52068.0,1.0,324.0,9.631,0.10383137784238397,4.0,3.0,2.0,-52.714,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,2.0,-64.286,-32.429,28.571,-79.286,-76.143,-52.714,2.0
517,2020-07-08,United Arab Emirates,532.0,52600.0,2.0,326.0,9.631,0.20766275568476794,4.0,3.0,2.0,-52.714,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,2.0,-64.143,-32.571,28.571,-79.286,-76.286,-52.714,2.0
518,2020-07-09,United Arab Emirates,445.0,53045.0,1.0,327.0,9.631,0.10383137784238397,4.0,3.0,2.0,-52.857,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,2.0,-64.143,-32.857,28.714,-79.286,-76.286,-52.857,2.0
519,2020-07-10,United Arab Emirates,532.0,53577.0,1.0,328.0,9.631,0.10383137784238397,4.0,3.0,2.0,-52.857,2.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,2.0,-64.0,-33.0,28.857,-79.286,-76.0,-52.857,2.0
520,2020-07-11,United Arab Emirates,473.0,54050.0,1.0,329.0,9.631,0.10383137784238397,4.0,3.0,2.0,-52.714,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,-63.857,-32.857,28.857,-79.286,-75.857,-52.714,2.0
521,2020-07-12,United Arab Emirates,403.0,54453.0,2.0,331.0,9.631,0.20766275568476794,4.0,3.0,2.0,-52.714,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,-64.143,-33.857,28.857,-79.143,-76.0,-52.714,2.0
522,2020-07-13,United Arab Emirates,401.0,54854.0,2.0,333.0,9.631,0.20766275568476794,4.0,3.0,2.0,-52.571,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,-64.429,-34.857,28.857,-79.0,-76.0,-52.571,2.0
523,2020-07-14,United Arab Emirates,344.0,55198.0,1.0,334.0,9.631,0.10383137784238397,4.0,3.0,2.0,-52.571,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,-64.571,-35.857,28.857,-79.0,-76.143,-52.571,2.0
524,2020-07-15,United Arab Emirates,375.0,55573.0,1.0,335.0,9.631,0.10383137784238397,4.0,3.0,2.0,-52.571,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,-64.714,-36.429,28.857,-79.0,-76.143,-52.571,2.0
525,2020-07-16,United Arab Emirates,275.0,55848.0,0.0,335.0,9.631,0.0,4.0,3.0,2.0,-52.429,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,-64.571,-36.571,28.714,-78.857,-76.286,-52.429,2.0
526,2020-07-17,United Arab Emirates,281.0,56129.0,0.0,335.0,9.631,0.0,4.0,3.0,2.0,-52.429,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,-64.429,-36.143,28.429,-78.571,-76.571,-52.429,2.0
527,2020-07-18,United Arab Emirates,293.0,56422.0,2.0,337.0,9.631,0.20766275568476794,4.0,3.0,2.0,-52.286,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,-64.286,-35.429,28.571,-78.0,-76.714,-52.286,2.0
528,2020-07-19,United Arab Emirates,289.0,56711.0,1.0,338.0,9.631,0.10383137784238397,4.0,3.0,2.0,-51.714,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,-63.714,-34.429,28.714,-77.429,-76.571,-51.714,2.0
529,2020-07-20,United Arab Emirates,211.0,56922.0,1.0,339.0,9.631,0.10383137784238397,4.0,3.0,2.0,-51.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,-62.857,-33.143,28.714,-76.143,-76.429,-51.0,2.0
530,2020-07-21,United Arab Emirates,271.0,57193.0,1.0,340.0,9.631,0.10383137784238397,4.0,3.0,2.0,-50.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,-62.0,-31.857,28.714,-74.714,-76.286,-50.0,2.0
531,2020-07-22,United Arab Emirates,305.0,57498.0,1.0,341.0,9.631,0.10383137784238397,4.0,3.0,2.0,-49.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,-61.0,-30.571,28.429,-73.143,-76.0,-49.0,2.0
532,2020-07-23,United Arab Emirates,236.0,57734.0,1.0,342.0,9.631,0.10383137784238397,4.0,3.0,2.0,-47.857,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-60.0,-29.286,28.286,-71.714,-75.571,-47.857,2.0
533,2020-07-24,United Arab Emirates,254.0,57988.0,0.0,342.0,9.631,0.0,4.0,3.0,2.0,-46.714,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-59.286,-28.857,28.143,-70.143,-74.857,-46.714,2.0
534,2020-07-25,United Arab Emirates,261.0,58249.0,1.0,343.0,9.631,0.10383137784238397,4.0,3.0,2.0,-45.857,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-58.429,-28.286,27.857,-69.143,-74.429,-45.857,2.0
535,2020-07-26,United Arab Emirates,313.0,58562.0,0.0,343.0,9.631,0.0,4.0,3.0,2.0,-44.857,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-57.571,-27.429,27.429,-68.0,-73.714,-44.857,2.0
536,2020-07-27,United Arab Emirates,351.0,58913.0,1.0,344.0,9.631,0.10383137784238397,4.0,3.0,2.0,-44.286,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-56.857,-26.857,27.0,-67.429,-73.0,-44.286,2.0
537,2020-07-28,United Arab Emirates,264.0,59177.0,1.0,345.0,9.631,0.10383137784238397,4.0,3.0,2.0,-43.857,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-56.143,-26.286,26.714,-67.0,-72.286,-43.857,2.0
538,2020-07-29,United Arab Emirates,369.0,59546.0,2.0,347.0,9.631,0.20766275568476794,4.0,3.0,2.0,-43.429,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-55.714,-25.857,26.571,-66.571,-71.714,-43.429,2.0
539,2020-07-30,United Arab Emirates,375.0,59921.0,0.0,347.0,9.631,0.0,2.806851011251131,2.0218135713456524,1.1477038152414476,-23.060740717818636,1.2284863668168038,1.7739535779401305,0.8378323232775384,0.4727100898697725,1.7864689625415648,1.6541671838047236,1.2561391958022097,0.579044516036668,0.823944460912095,1.0051026640404168,-24.891443885003497,-8.218756064595638,11.010554448859294,-33.830136415291776,-2.448953837686819,-23.060740717816397,2.0
540,2020-07-31,United Arab Emirates,302.0,60223.0,2.0,349.0,9.631,0.20766275568476794,4.0,3.0,2.0,-43.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-55.143,-25.286,26.429,-65.857,-71.0,-43.0,2.0
541,2020-08-01,United Arab Emirates,283.0,60506.0,2.0,351.0,9.631,0.20766275568476794,4.0,3.0,2.0,-42.571,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-54.571,-24.857,26.286,-65.429,-70.571,-42.571,2.0
542,2020-08-02,United Arab Emirates,254.0,60760.0,0.0,351.0,9.631,0.0,4.0,3.0,2.0,-42.143,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-54.143,-24.714,26.143,-65.286,-70.286,-42.143,2.0
543,2020-08-03,United Arab Emirates,239.0,60999.0,0.0,351.0,9.631,0.0,4.0,3.0,2.0,-41.714,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-53.714,-24.571,26.143,-64.857,-70.0,-41.714,2.0
544,2020-08-04,United Arab Emirates,164.0,61163.0,0.0,351.0,9.631,0.0,4.0,3.0,2.0,-41.286,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-53.286,-24.143,26.143,-64.286,-69.714,-41.286,2.0
545,2020-08-05,United Arab Emirates,189.0,61352.0,0.0,351.0,9.631,0.0,4.0,3.0,2.0,-41.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-53.143,-23.857,26.143,-63.714,-69.429,-41.0,2.0
546,2020-08-06,United Arab Emirates,254.0,61606.0,2.0,353.0,9.631,0.20766275568476794,4.0,3.0,2.0,-40.714,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-52.714,-23.429,26.286,-63.286,-69.143,-40.714,2.0
547,2020-08-07,United Arab Emirates,239.0,61845.0,1.0,354.0,9.631,0.10383137784238397,4.0,3.0,2.0,-40.571,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-52.714,-23.571,26.286,-63.143,-69.0,-40.571,2.0
548,2020-08-08,United Arab Emirates,216.0,62061.0,2.0,356.0,9.631,0.20766275568476794,4.0,3.0,2.0,-40.429,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-52.714,-23.143,26.143,-62.857,-68.857,-40.429,2.0
549,2020-08-09,United Arab Emirates,239.0,62300.0,0.0,356.0,9.631,0.0,4.0,3.0,2.0,-40.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-52.571,-22.714,26.143,-62.571,-68.714,-40.0,2.0
550,2020-08-10,United Arab Emirates,225.0,62525.0,1.0,357.0,9.631,0.10383137784238397,4.0,3.0,2.0,-39.714,2.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-52.286,-22.143,26.0,-62.286,-68.429,-39.714,2.0
551,2020-08-11,United Arab Emirates,179.0,62704.0,0.0,357.0,9.631,0.0,4.0,3.0,2.0,-39.571,2.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-52.143,-21.714,26.0,-62.143,-68.143,-39.571,2.0
552,2020-08-12,United Arab Emirates,262.0,62966.0,0.0,357.0,9.631,0.0,4.0,3.0,2.0,-39.429,2.0,3.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-51.714,-21.143,25.857,-61.857,-67.857,-39.429,2.0
553,2020-08-13,United Arab Emirates,246.0,63212.0,1.0,358.0,9.631,0.10383137784238397,2.7860088864000345,2.0085484150780735,1.1553201035138319,-23.060740717818767,1.2347530969742013,1.7733362940357957,0.8472852307631574,0.4779209770988613,1.7921762562458312,1.652257919212056,1.2550967143198601,0.594243025840711,0.8235554633919915,0.997584434219797,-24.95331015796512,-8.307148957228023,10.974270358597645,-33.82564737232836,-2.455817090692019,-23.060740717816582,2.0
554,2020-08-14,United Arab Emirates,277.0,63489.0,0.0,358.0,9.631,0.0,2.806840318767819,2.0224517939212685,1.1461025523259751,-23.060740717818614,1.2287890795341503,1.7745397110579177,0.8388989002616226,0.472303952059858,1.7870765894308667,1.6543432695781535,1.257833005365149,0.5789728318399971,0.8251903457274578,1.004588703418531,-24.88526943363531,-8.202127579269089,11.014121907363565,-33.838452422236955,-2.4161747617086426,-23.060740717816376,2.0
555,2020-08-15,United Arab Emirates,330.0,63819.0,1.0,359.0,9.631,0.10383137784238397,2.7843218495056994,2.0080244526757243,1.156606594945441,-23.060740717818767,1.234613931614681,1.7728778461909722,0.8469134502114852,0.4780656054333581,1.7920877995545643,1.6528506802269,1.2541469881187046,0.5943691246420557,0.8236640428982351,0.9976193066354724,-24.952058113573546,-8.311240322701975,10.973467323765004,-33.826589873949885,-2.462119782224743,-23.060740717816575,2.0
556,2020-08-16,United Arab Emirates,283.0,64102.0,2.0,361.0,9.631,0.20766275568476794,2.7635032292528003,1.9942269460541475,1.1655636929843265,-23.060740717818913,1.2406263784899179,1.771770983909739,0.8554700081670934,0.48361727703042356,1.7972844962248042,1.6507877091623446,1.2516834075174814,0.6096263408490261,0.8222232997234341,0.9905345417324098,-25.019131696354723,-8.41361053463724,10.934178487111256,-33.815072543020804,-2.49657394601439,-23.060740717816778,2.0
557,2020-08-17,United Arab Emirates,210.0,64312.0,3.0,364.0,9.631,0.3114941335271519,2.743168760300478,1.980598990438866,1.1741215395063196,-23.06074071781906,1.246684741985835,1.7708115391139718,0.8641565419550028,0.48911671985312966,1.8025238946082434,1.648557986264136,1.249526803515589,0.624843340227131,0.8207783528466355,0.9834296487230236,-25.086390271875754,-8.514400364450237,10.895187372842942,-33.80344173981793,-2.528502489086261,-23.060740717816977,2.0
558,2020-08-18,United Arab Emirates,229.0,64541.0,0.0,364.0,9.631,0.0,2.8071969021617584,2.022777544524028,1.145338921170464,-23.060740717818607,1.2289120662511808,1.7748293714239485,0.839312825198766,0.4721407844346951,1.787296818091936,1.654271006786857,1.2585601534813633,0.578916978802571,0.8255576049936806,1.0044228687291388,-24.88349399995692,-8.19592330693254,11.015384606559746,-33.84079697258231,-2.404541239737423,-23.060740717816365,2.0
559,2020-08-19,United Arab Emirates,365.0,64906.0,2.0,366.0,9.631,0.20766275568476794,2.7618112213960972,1.9937399449223334,1.1668203176043939,-23.060740717818913,1.2404942315665468,1.7713404027403494,0.855131057695635,0.48374294420949326,1.7972292553752829,1.6513863187514937,1.2507757746959767,0.6097419787472105,0.8223711505213921,0.9905569535709751,-25.017540885645126,-8.417033887961303,10.933449750033509,-33.81619805130835,-2.5018464133417986,-23.060740717816774,2.0
560,2020-01-20,United States of America,5.0,5.0,0.0,0.0,328.2,0.0,3.0,0.0,3.0,-30.429,2.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,-18.571,-0.429,10.429,-32.714,39.143,-30.429,1.0
561,2020-01-21,United States of America,0.0,5.0,0.0,0.0,328.2,0.0,3.0,0.0,3.0,-30.286,2.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,-18.286,-0.429,10.286,-32.429,40.714,-30.286,0.0
562,2020-01-22,United States of America,0.0,5.0,0.0,0.0,328.2,0.0,3.0,0.0,3.0,-30.143,2.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,-18.0,-0.571,10.143,-32.143,40.857,-30.143,0.0
563,2020-01-23,United States of America,0.0,5.0,0.0,0.0,328.2,0.0,3.0,0.0,3.0,-30.0,2.0,3.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,-17.714,-0.857,10.0,-31.857,41.857,-30.0,0.0
